id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt6209442,Nightmare High,no_data,no_data,Naver TV,,Nightmare Teacher,2016-03-14,,"Ki-joon Uhm, Kim So-Hyun, Min Hyuk Lee",South Korea,Korean,,7.1,453,,,tv mini series,,2016.0
tt6495788,We're Lalaloopsy,no_data,no_data,Netflix,,We're Lalaloopsy,2017-01-09,,"Shannon Chan-Kent, Maryke Hendrikse, Diana Kaarina",USA,English,,6.3,33,,,,,2017.0
tt0106145,Star Trek: Deep Space Nine,no_data,no_data,broadcast syndication,91,Star Trek: Deep Space Nine,1993-01-03,,"Avery Brooks, Rene Auberjonois, Cirroc Lofton",USA,"English, Klingon",TV-PG,8.1,62559,,,"24th century,honor,shapeshifter,wormhole,space station","Won 4 Primetime Emmys, 59 wins & 116 nominations total",1993.0
tt6968336,My Runway,no_data,no_data,Netflix,,My Runway,,,"Ahn Bo-Hyun, Ji-Yeon Park, Kang Dong Ho",South Korea,Korean,,6.3,276,,,"school,high school,gay character,gay kiss,gay subtext",,
tt6370626,Chasing Cameron,no_data,no_data,Netflix,62,Chasing Cameron,2016-12-27,,"Lee Westwick, Trey Schafer, Cameron Dallas",USA,English,TV-PG,3.5,503,,,"social media,tour,magcon,social media influencer,youtube",,2016.0
tt2431438,Sense8,The Wachowskis,no_data,Netflix,86,Sense8,2015-06-05,,"Bae Doona, Jamie Clayton, Tina Desai",USA,English,TV-MA,8.2,153490,,,"psychic connection,shared experiences,telepathy,conspiracy,evolution","Nominated for 2 Primetime Emmys, 3 wins & 14 nominations total",2015.0
tt6038584,Crazyhead,no_data,no_data,E4,100,Crazyhead,2016-10-19,,"Cara Theobold, Susan Wokoma, Lewis Reeves",UK,English,,7.2,5063,,,"black girl,white girl,bowling alley,demon hunter,mental health","Awards, 3 wins",2016.0
tt5022298,Ice Fantasy,no_data,no_data,Hunan Television,,Ice Fantasy,2016-07-24,,"Shaofeng Feng, Tianyu Ma, Victoria Song",China,Mandarin,TV-14,6.6,618,,,"fantasy world,magical power,chinese mythology,high fantasy,heroic fantasy","Awards, 3 wins & 2 nominations",2016.0
tt2024052,Merlin,Stéphane Kappes,male,TF1,no_data,L'enchanteur désenchanté,2012-11-05,Stéphane Kappes,"Gérard Jugnot, Joséphine de Meaux, Marilou Berry","France, Czech Republic, Italy",French,,4.7,35,,,tv movie,,2012.0
tt6246500,Captive,no_data,no_data,Netflix,75,Captive,2016-12-09,,"Camilla Carr, Mike Hensley, Paul Chandler",UK,English,,6.8,750,,,reenactment,"Awards, 1 nomination",2016.0
tt5319838,The Cuba Libre Story,no_data,no_data,Netflix,,Geheimes Kuba,2015-12-11,,"Gus Russo, Brian Latell, Jorge Masetti","Germany, France, Russia","German, English, Spanish, French, Russian",,7.2,85,,,tv mini series,,2015.0
tt5023972,Lost & Found Music Studios,no_data,no_data,Family Channel,,Lost & Found Music Studios,2016-01-01,,"Levi Randall, Alex Zaichkowski, Keara Graves",Canada,English,,6.4,647,,,,"Awards, 2 nominations",2016.0
tt6273088,Back to 1989,no_data,no_data,SET Metro,,Back to 1989,2016-01-22,,"Li-Ang Chang, Yu-Wei Shao, Mini Tsai",Taiwan,Min Nan,,8,115,,,accident,,2016.0
tt1244881,Bromance,no_data,no_data,MTV,,Bromance,2008-12-29,,"Brody Jenner, Ashley Danielle Fareas, Frankie Delgado",USA,English,,2.5,161,,,"talking to the camera,looking at the camera,roommate,one word title,los angeles california","Awards, 1 nomination",2008.0
tt5842808,Refresh Man,no_data,no_data,"Eastern Shine Production, Sanlih E-Television (SETTV)",,Refresh Man,2016-03-06,,"Aaron Yan, Lene Lai, Joanne Tseng",Taiwan,Mandarin,,7.7,323,,,refresh man,,2016.0
tt5435008,Gilmore Girls: A Year in the Life,Daniel Palladino,male,Netflix,,Gilmore Girls: A Year in the Life,2016-11-25,,"Lauren Graham, Alexis Bledel, Scott Patterson",USA,English,TV-14,7.6,38229,,,"2010s,mother daughter relationship,widow,failure,loneliness","Awards, 5 nominations",2016.0
tt5839454,Paranoid,Mark Tonderai,male,ITV,57,Paranoid,2016-09-22,,"Indira Varma, Robert Glenister, Dino Fetscher",UK,English,,6.6,8759,,,"german,murder,general practitioner,eyewitness account,police investigation",,2016.0
tt5038858,Case,no_data,no_data,Saga Film,60,Case,2015-10-18,,"Steinunn Ólína Þorsteinsdóttir, Magnús Jónsson, Birna Rún Eiríksdóttir",Iceland,Icelandic,,7,2813,,,"underage prostitution ring,drug rehabilitation,pedophile ring,hooked on drugs,hooking someone on drugs","Awards, 2 wins & 6 nominations",2015.0
tt4196822,Danger Mouse,no_data,no_data,CBBC,,Danger Mouse,2016-04-29,,"Alexander Armstrong, Kevin Eldon, Dave Lamb",UK,English,TV-Y7,7.1,600,,,"james bond spoof,anthropomorphic mouse,sidekick,pompous,eye patch","Nominated for 1 BAFTA Award, 4 wins & 6 nominations total",2016.0
no_data,Just You,no_data,no_data,KBS1,no_data,,,,,,,,,,,,,,
tt3715634,Love Around,no_data,no_data,Gold Fenghua Production Co.,,Love Around,2013-06-09,,"George Hu, Annie Chen, Mandy Tao",Taiwan,"Chinese, Hokkien",TV-Y,7.5,148,,,"radio dj,reformed gangster,batting cage,taiwan",,2013.0
no_data,Trailer Park Boys: Out of the Park: Europe,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt4421578,Containment,no_data,no_data,The CW,50,Containment,2016-04-19,,"David Gyasi, Christina Moses, Chris Wood",USA,English,TV-14,7.1,10926,,,"epidemic,virus,quarantine,shipping container,fence",,2016.0
tt3834000,Spotless,no_data,no_data,Canal+,100,Spotless,2015-11-14,,"Marc-André Grondin, Denis Ménochet, Miranda Raison","UK, France","English, French",TV-MA,7.7,3675,,,"brother brother relationship,heroin,crime boss,sex scene,husband wife relationship","Awards, 2 nominations",2015.0
tt6163070,StoryBots Super Songs,no_data,no_data,Netflix,,StoryBots Super Songs,2016-10-07,,"Judy Greer, Erin Fitzgerald, Fred Tatasciore",USA,English,,8.8,175,,,educational,,2016.0
tt6357262,Love Cheque Charge,no_data,no_data,Sanlih E-Television,,Xing fu dui huan quan,2014-09-03,,"George Hu, Phoebe Yuan, Jet Chao",Taiwan,Mandarin,,7.6,60,,,,,2014.0
tt4570676,Masha's Spooky Stories,no_data,no_data,"Animaccord Animation Studio, Studio LadyBug Inc",,Mashkiny strashilki,,,,Russia,Russian,,6.2,68,,,cartoon,,
tt6413302,Someone Like You,no_data,no_data,Taiwan Television,,Someone Like You,2015-01-11,,"Kingone Wang, Lorene Jen, Ke-Li Miao",Taiwan,Min Nan,,7.7,144,,,,"Awards, 1 nomination",2015.0
tt6088326,Chef's Table: France,no_data,no_data,"Boardwalk Pictures, City Room Creative, FINCH",,Chef's Table: France,2016-09-02,,"Alain Passard, Alexandre Couillon",France,French,TV-14,8.2,1743,,,"food and drink documentary,tv mini series,food,food documentary,vegetable",,2016.0
tt6035850,Kulipari: An Army of Frogs,no_data,no_data,Netflix,,Kulipari: An Army of Frogs,2016-09-02,,"Charlie Adler, Lacey Chabert, Keith David",USA,English,TV-Y7,6.8,261,,,"fictional war,anthropomorphic frog,spider queen,chosen one,hero","Awards, 4 nominations",2016.0
tt1285482,Dead Set,Yann Demange,male,E4,92,Dead Set,2008-10-27,,"Paul 'Bubble' Ferguson, Jaime Winstone, Andy Nyman",UK,English,TV-MA,7.6,19913,,,"zombie,zombie apocalypse,undead,shaky cam,big brother","Nominated for 1 BAFTA Award, 4 nominations total",2008.0
tt4304720,The Fierce Wife,no_data,no_data,Sanlih E-Television (SETTV),,The Fierce Wife,2010-11-05,,"Sonia Sui, Sheng-hao Wen, Amanda Chu",Taiwan,Mandarin,,6.8,96,,,"brother in law,sister in law,little girl,husband wife relationship,cousin","Awards, 2 wins & 5 nominations",2010.0
no_data,Behind Enemy Lines,no_data,no_data,Southern Television Guangdong,no_data,,,,,,,,,,,,,,
no_data,Caught on Camera,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt4210022,Popples,no_data,no_data,Netflix,,Popples,2015-10-30,,"Erin Fitzgerald, Cassandra Lee Morris, Grant George","USA, France",English,,5.9,58,,,"friendship,male and female protagonists,2010s,popples",,2015.0
tt2189461,Marco Polo,Alik Sakharov,male,Netflix,100,Marco Polo,2014-12-12,,"Lorenzo Richelmy, Benedict Wong, Joan Chen",USA,"English, Cantonese, Mandarin, Mongolian, Persian, Italian, Uighur, Arabic",TV-MA,8,72334,,,"mongolia,kung fu master,kublai khan character,republic of venice,silk road","Nominated for 1 Primetime Emmy, 3 wins & 6 nominations total",2014.0
tt5815824,72 Cutest Animals,no_data,no_data,Australian Broadcasting Corporation,,72 Cutest Animals,2016-06-01,,"Graham Mitchell, Bob Humphries, Kym Illman",Australia,"English, German, Italian, French, Spanish",,5.7,453,,,"nature,tv mini series",,2016.0
tt5674272,72 Dangerous Places to Live,no_data,no_data,ABC,,72 Dangerous Places to Live,2016-03-21,,"Mitch Ryan, Alessandro Bianchi, George Kourounis",Australia,English,,6.2,370,,,,,2016.0
tt1870073,Justin Time,no_data,no_data,list of Disney Junior TV channels,,Justin Time,,,"Jenna Warren, Scott McCord, Gage Munroe",Canada,"English, French",TV-Y,6.5,214,,,,"Awards, 3 wins & 11 nominations",
tt4790546,Terrace House: Boys & Girls in the City,no_data,no_data,Fuji Television,,Terrace House,,,"You, Reina Triendl, Yoshimi Tokui",Japan,Japanese,TV-14,8.1,1682,,,"tv mini series,non fiction",,
tt5228026,Netflix Presents: The Characters,no_data,no_data,Netflix,100,The Characters,2016-03-11,,"John T. Reynolds, John Early, Kate Berlant",USA,English,TV-MA,5.3,877,,,show,,2016.0
tt5347906,Cooked,no_data,no_data,Netflix,86,Cooked,2016-02-19,,"Michael Pollan, Samin Nosrat, Isaac Pollan",USA,English,,8.1,2997,,,"food,food and drink documentary,cooking,one word series title,tv mini series","Awards, 1 nomination",2016.0
tt4680360,Care Bears & Cousins,no_data,no_data,Netflix,,Care Bears and Cousins,2015-11-06,,"Braeden Marcott, Olivia Hack, Stephanie Sheh",USA,English,TV-Y,6.9,84,,,work,,2015.0
tt3840498,Masha's Tales,no_data,no_data,"Animaccord Animation Studio, Studio LadyBug Inc",,Mashiny skazki,,,,Russia,Russian,,6.3,93,,,,,
tt5275894,Chelsea Does,Eddie Schmidt,male,Netflix,79,Chelsea Does,2016-01-23,,"Chelsea Handler, Steven David, Mary McCormack",USA,English,TV-MA,7.3,2496,,,"writer,female nudity,bare breasts","Awards, 2 nominations",2016.0
tt4790548,Atelier,no_data,no_data,Netflix,,Underwear,2015-09-02,,"Mirei Kiritani, Mao Daichi, Mayuko Kawakita",Japan,Japanese,TV-14,7.3,952,,,tv mini series,,2015.0
tt2309295,Hemlock Grove,no_data,no_data,Netflix,38,Hemlock Grove,2013-04-19,,"Famke Janssen, Bill Skarsgård, Landon Liboiron",USA,English,TV-MA,7,40186,,,"small town,werewolf,mansion,father daughter relationship,pennsylvania","Nominated for 2 Primetime Emmys, 5 nominations total",2013.0
tt2080922,Oscar's Oasis,no_data,no_data,Canal+,,Oscar's Oasis,2011-07-04,,"Marie Facundo, Sly Johnson, Martial Le Minoux","France, UK",English,,7.4,605,,,"desert,no dialogue",,2011.0
tt1958961,Lilyhammer,Ole Endresen,male,NRK1,65,Lilyhammer,2014-09-15,,"Steven Van Zandt, Trond Fausa, Steinar Sagen","Norway, USA","Norwegian, English, Portuguese, Lithuanian, Nepali, Arabic",TV-MA,7.9,29591,,,"sex scene,zumba,american,scandi noir crime,dark comedy","Awards, 6 wins & 1 nomination",2014.0
tt0111987,Goosebumps,no_data,no_data,YTV,79,Goosebumps,1995-10-27,,"R.L. Stine, Kathryn Short, Cody Jones","Canada, USA",English,TV-Y7,7.6,13576,,,"cult favorite,paranormal phenomenon,psychotronic series,cult tv,spooky","Awards, 2 wins & 9 nominations",1995.0
tt1582457,The Borgias,no_data,no_data,Showtime,85,The Borgias,2011-04-03,,"Jeremy Irons, François Arnaud, Holliday Grainger","USA, Hungary, Ireland, Canada",English,TV-MA,7.9,51189,,,"brother sister sex,priest having sex with a woman,melodrama,sexual melodrama,female rights","Won 3 Primetime Emmys, 16 wins & 55 nominations total",2011.0
tt0389564,The 4400,no_data,no_data,USA Network,95,The 4400,2004-07-11,,"Jacqueline McKenzie, Joel Gretsch, Patrick John Flueger","UK, USA",English,TV-14,7.3,45357,,,"2000s,black man white woman marriage,black man white woman relationship,black man white woman kiss,black man white woman romance","Nominated for 3 Primetime Emmys, 1 win & 13 nominations total",2004.0
tt0903747,Breaking Bad,Pedro Picapiedra,male,AMC,96,Breaking Bad,2008-01-20,,"Bryan Cranston, Aaron Paul, Anna Gunn",USA,"English, Spanish",TV-MA,9.5,1813241,,,"cancer,chemistry,methamphetamine,albuquerque new mexico,drug trade","Top rated TV #2 | Won 16 Primetime Emmys, 154 wins & 247 nominations total",2008.0
no_data,A Man Called God,no_data,no_data,Munhwa Broadcasting Corporation,no_data,,,,,,,,,,,,,,
tt5034326,Adam Ruins Everything,no_data,no_data,TruTV,65,Adam Ruins Everything,2015-09-29,,"Adam Conover, Adam Lustick, Emily Axford",USA,English,TV-14,8,6966,,,"debunking a myth,spoof,educational,comedy host,edutainment","Awards, 1 win & 1 nomination",2015.0
tt2571774,Africa,no_data,no_data,BBC One,94,Africa,2013-01-02,,"David Attenborough, Simon Blakeney, Mark MacEwen",UK,English,TV-PG,9,15995,,,"jungle,documentary series,africa,nature documentary,nature","Top rated TV #48 | Awards, 1 win & 3 nominations",2013.0
no_data,Alphablocks,no_data,no_data,CBeebies,no_data,,,,,,,,,,,,,,
tt3488298,American Crime,James Kent,male,American Broadcasting Company,96,American Crime,2015-03-05,,"Felicity Huffman, Regina King, Timothy Hutton",USA,English,TV-14,7.7,9841,,,"trial,anthology,seasonal anthology series,tragedy,criminal activity","Won 2 Primetime Emmys, 14 wins & 90 nominations total",2015.0
tt3551796,American Odyssey,no_data,no_data,NBC,54,American Odyssey,2015-04-05,,"Anna Friel, Peter Facinelli, Jake Robinson",USA,English,TV-14,7.2,6140,,,military,,2015.0
no_data,Anjaan: Special Crimes Unit,no_data,no_data,no_data,no_data,,,,,,,,,,,,,,
tt2845786,Anthony Bourdain: Parts Unknown,no_data,no_data,CNN,98,Anthony Bourdain: Parts Unknown,2013-04-14,,"Anthony Bourdain, Tom Vitale, David Scott Holloway",USA,English,TV-PG,8.8,6220,,,"food and drink documentary,travel documentary,eating,kitchen,culture","Won 12 Primetime Emmys, 28 wins & 43 nominations total",2013.0
tt5869342,Atomic Puppet,no_data,no_data,Disney XD,,Atomic Puppet,2016-07-18,,"Eric Bauza, Lisa Norton, Heather Bambrick","Canada, France",English,TV-Y7,4.6,187,,,"school,superhero","Awards, 3 nominations",2016.0
tt6186672,Aussie Gold Hunters,no_data,no_data,Electric Pictures,,Aussie Gold Hunters,2017-08-01,,"Matt Dickson, Tyler Mahoney, Christine Clark",Australia,English,TV-MA,6.8,408,,,"australia,gold,f rated,mining",,2017.0
tt2337840,Bad Education,no_data,no_data,BBC Three,,Bad Education,2012-08-14,,"Layton Williams, Jack Whitehall, Jack Binstead",UK,English,TV-14,7.4,12528,,,"teacher as protagonist,teacher","Awards, 2 nominations",2012.0
no_data,Badalte Rishton Ki Dastaan,no_data,no_data,Zee TV,no_data,,,,,,,,,,,,,,
tt2188671,Bates Motel,Roxann Dawson,female,A&E,93,Bates Motel,2013-03-18,,"Vera Farmiga, Freddie Highmore, Max Thieriot",USA,English,TV-MA,8.1,106838,,,"mental disorder,motel,prequel,taxidermist,small town","Nominated for 3 Primetime Emmys, 6 wins & 67 nominations total",2013.0
tt3215364,Battle Creek,no_data,no_data,CBS,96,Battle Creek,2015-03-01,,"Josh Duhamel, Dean Winters, Aubrey Dollar",USA,English,TV-14,7.2,8662,,,"murder,male female police partnership,police partner,coworker coworker relationship,female boss","Awards, 1 nomination",2015.0
no_data,Beast Legends,no_data,no_data,Syfy,no_data,,,,,,,,,,,,,,
tt6148376,Ben 10,no_data,no_data,Cartoon Network,,Ben 10,2017-04-10,,"Tara Strong, Montse Hernandez, David Kaye",USA,English,TV-Y7-FV,2.9,4864,,,"reboot,grandfather,winnebago,alien,cousin cousin relationship","Awards, 3 nominations",2017.0
tt1674928,Beyblade: Metal Fusion,no_data,no_data,"Canal Sur Televisión, Mediaset España, Nelvana",,Beyblade: Metal Fusion,2010-06-26,,"Jason Deline, Carter Hayden, Andrew Jackson","Japan, Mexico, Spain, Canada","Japanese, English",TV-Y7-FV,6.2,1799,,,"teenager,battle,stadium,fighting top,surrealism",,2010.0
no_data,Bh Se Bhade,no_data,no_data,Zee TV,no_data,,,,,,,,,,,,,,
no_data,Bhaage Re Mann,no_data,no_data,Zindagi,no_data,,,,,,,,,,,,,,
tt0115674,Big Bad Beetleborgs,no_data,no_data,Fox Broadcasting Company,,BeetleBorgs,1996-09-07,,"Billy Forester, Wesley Barker, Herbie Baez","USA, France, Japan",English,TV-Y7,6.1,1329,,,"non comic book superhero,action hero,action heroine,super speed,team of superheroes","Awards, 2 nominations",1996.0
tt2365946,Bitten,no_data,no_data,CTV Sci-Fi Channel,69,Bitten,2014-01-13,,"Laura Vandervoort, Greyston Holt, Greg Bryk",Canada,English,TV-MA,6.9,18175,,,"female werewolf,werewolf,werewolf transformation,wolf,secret society","Awards, 1 win & 8 nominations",2014.0
tt9412454,Bitter Daisies,no_data,no_data,Netflix,,O sabor das margaridas,2019-03-29,,"María Mera, Carlos Villarino, Manolo Cortés",Spain,"Galician, Spanish",,7.1,3513,,,tv mini series,"Awards, 1 win & 10 nominations",2019.0
tt0963967,Bondi Rescue,no_data,no_data,Network 10,,Bondi Rescue,2006-02-15,,"Osher Günsberg, Dean Gladstone, Bruce Hopkins",Australia,English,,7.5,1099,,,"rescue,prank,competition,lifeguard,beach","Awards, 6 wins & 7 nominations",2006.0
no_data,Border Patrol,no_data,no_data,Television New Zealand,no_data,,,,,,,,,,,,,,
tt5813158,Borderline,Matt L. Jones,male,Channel 5,,Borderline,2016-08-02,,"Ralf Little, Jamie Michie, Liz Kingsman",UK,English,TV-14,7.1,1544,,,"airport,holidaymaker,unreliable employee,government official,home office",,2016.0
tt2078690,Brain Games,no_data,no_data,National Geographic Channel,,Brain Games,2011-10-09,,"Jason Silva, Bert Thomas Morris, Apollo Robbins",USA,English,TV-G,8.2,3327,,,"optical illusion,optics,nervous system,neurology,perception","Nominated for 1 Primetime Emmy, 3 nominations total",2011.0
tt1861510,Braxton Family Values,no_data,no_data,We TV,,Braxton Family Values,2011-04-12,,"Traci Braxton, Toni Braxton, Trina Braxton",USA,English,TV-PG,5.7,639,,,"sister,sister sister relationship,female protagonist","Awards, 1 nomination",2011.0
no_data,Bringing Sexy Back,no_data,no_data,Seven Network,no_data,,,,,,,,,,,,,,
tt3433480,Buddha,no_data,no_data,Zee TV,,Buddha: Rajaon Ka Raja,2013-09-08,,"Himanshu Soni, Gungun Uprari, Meghan Jadhav",India,Hindi,,8.7,367,,,buddhism,"Awards, 5 nominations",2013.0
tt1489312,Burnistoun,no_data,no_data,Comedy Unit,,Burnistoun,2009-02-25,,"Iain Connell, Rab Florence, Kirsty Strain",UK,English,,7.8,863,,,girl,"Awards, 1 nomination",2009.0
tt8422396,Cabins in the Wild with Dick Strawbridge,no_data,no_data,Plum Pictures,,Cabins in the Wild with Dick Strawbridge,2017-05-21,,"William Hardie, Dick Strawbridge",UK,English,,6.7,278,,,"tv mini series,non fiction",,2017.0
tt3147968,Cain and Abel,no_data,no_data,Seoul Broadcasting System,,Cain and Abel,2009-02-18,,"So Ji-seob, Hyeon-jun Shin, Han Ji-min",South Korea,Korean,,7.5,272,,,,"Awards, 2 wins & 1 nomination",2009.0
tt3247224,Can We Get Married?,no_data,no_data,JTBC,,Can We Get Married?,2012-10-29,,"Sung Jun, Jung So-Min, Seong-min Kim",South Korea,Korean,,6.5,117,,,,"Awards, 1 nomination",2012.0
tt6303080,Cannabis,no_data,no_data,"ARTE, BE-FILMS, Tabo Tabo Films",,Cannabis,2016-12-08,,"Kate Moran, Christophe Paou, Yasin Houicha","France, Spain",French,,6.8,616,,,"nudity,gay interest,gay kiss,male rear nudity,male nudity",,2016.0
tt3463274,Chasing Monsters,no_data,no_data,Untamed Productions,,Chasing Monsters,2015-07-07,,"Cyril Chauquet, Skipper Bivins, Kit Carson Mobley",Canada,"English, French",TV-PG,7.2,320,,,"monster hunting,fishing,jungle,un scripted,psychotronic series",,2015.0
tt0083399,Cheers,no_data,no_data,NBC,87,Cheers,1982-09-30,,"Ted Danson, Rhea Perlman, John Ratzenberger",USA,,TV-PG,7.9,54523,,,"bar,bartender,boston massachusetts,neo screwball comedy,one word series title","Won 28 Primetime Emmys, 77 wins & 181 nominations total",1982.0
tt0224464,Chewin' the Fat,Michael Hines,male,BBC One,,Chewin' the Fat,1999-01-13,,"Ford Kiernan, Greg Hemphill, Karen Dunbar",UK,English,,8.1,1363,,,"scotland,interior decorator,sock puppet,scot,lighthouse keeper","Awards, 1 win & 1 nomination",1999.0
tt5097050,Chewing Gum,no_data,no_data,E4,100,Chewing Gum,2016-10-31,,"Michaela Coel, Danielle Walters, Robert Lonsdale",UK,English,TV-MA,7.7,9520,,,"sitcom,friend,shop assistant,religious,christian","Won 1 BAFTA Award, 5 wins & 12 nominations total",2016.0
