id,title,director,director gender,distributor,rating score,title_imdb,release_date,directors,cast,countries,languages,rating,imDbRating,imDbRatingVotes,budget,cumulativeWorldwideGross,keywords,awards,relese_year
tt2407826,Husbands in Goa,Saji Surendran,male,Netflix,,Husbands in Goa,2012-09-21,Saji Surendran,"Asif Ali, Indrajith Sukumaran, Jayasurya",India,Malayalam,Not Rated,3.8,290.0,,"$12,588",,,2012.0
tt2213054,Kai Po Che!,Abhishek Kapoor,male,UTV Motion Pictures,78%,Kai Po Che,2013-02-22,Abhishek Kapoor,"Amit Sadh, Sushant Singh Rajput, Rajkummar Rao",India,Hindi,Not Rated,7.7,36968.0,,"$1,435,272","cricket,cricket the sport,cricket sport,business,politics","Awards, 11 wins & 34 nominations",2013.0
tt2262126,Kalakalappu,Sundar C.,male,UTV Motion Pictures,,Kalakalappu,2012-05-11,Sundar C.,"Vimal, Shiva, Anjali",India,Tamil,Not Rated,6.9,1420.0,,"$41,624",hotel,,2012.0
tt0865482,Katt Williams: The Pimp Chronicles: Pt. 1,,,Netflix,,,,,,,,,,,,,,,
tt4467262,Katti Batti,Nikhil Advani,male,UTV Motion Pictures,,Katti Batti,2015-09-18,Nikkhil Advani,"Imran Khan, Kangana Ranaut, Abhishek Saha",India,Hindi,,4.7,3176.0,,"$4,079,135",architect,,2015.0
,Marc Maron: Thinky Pain,,,Netflix,,,,,,,,,,,,,,,
tt1266583,Mumbai Meri Jaan,Nishikant Kamat,male,UTV Motion Pictures,,Mumbai Meri Jaan,2008-08-22,Nishikant Kamat,"Paresh Rawal, Kay Kay Menon, Irrfan Khan",India,Hindi,Not Rated,7.7,6388.0,"₹80,000,000 (estimated)","$1,203,043","tv news,reporter,railway station,pregnant wife,police","Awards, 5 wins & 6 nominations",2008.0
tt3449788,Mundeyan Ton Bachke Rahin,,,,,Mundeyan Ton Bachke Rahin,2014-05-30,Navindar Kirpal,"Roshan Prince, Jassie Gill, Simran Kaur Mundi",India,Punjabi,,5.4,55.0,,,love,,2014.0
tt1734110,No One Killed Jessica,Raj Kumar Gupta,male,Netflix,6.5/10,No One Killed Jessica,2011-01-07,Raj Kumar Gupta,"Rani Mukerji, Vidya Balan, Myra Karn",India,"Hindi, English",,7.2,11810.0,"₹9,000,000 (estimated)","$634,297","cover up,journalist,delhi india,court,justice","Awards, 4 wins & 11 nominations",2011.0
tt1292703,Oye Lucky! Lucky Oye!,Dibakar Banerjee,male,UTV Motion Pictures,,Oye Lucky! Lucky Oye!,2008-11-28,Dibakar Banerjee,"Abhay Deol, Paresh Rawal, Nitu Chandra",India,Hindi,Not Rated,7.7,17590.0,,"$1,976,868","actor plays multiple roles,dark comedy,media,friend,police","Awards, 7 wins & 6 nominations",2008.0
tt1620933,Paan Singh Tomar,Tigmanshu Dhulia,male,UTV Motion Pictures,,Paan Singh Tomar,2012-03-02,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill, Rajesh Abhay",India,Hindi,Not Rated,8.2,36300.0,,"$40,311","athlete,army,steeplechase,journalist,police","Awards, 12 wins & 16 nominations",2012.0
tt3483712,Raja Natwarlal,Kunal Deshmukh,male,Netflix,,Raja Natwarlal,2014-08-29,Kunal Deshmukh,"Emraan Hashmi, Humaima Malik, Paresh Rawal",India,Hindi,Not Rated,6.1,4339.0,,"$256,978",gangster,,2014.0
tt2677816,Settai,R. Kannan,male,Netflix,,Settai,2013-04-05,R. Kannan,"Arya, Hansika Motwani, Anjali",India,"Tamil, Telugu",Not Rated,4.5,530.0,,"$422,247",,,2013.0
tt3949626,Sigaram Thodu,Gaurav Narayanan,male,,,Sigaram Thodu,2014-09-12,Gaurav Narayanan,"Vikram Prabhu, Sathyaraj, Monal Gajjar",India,Tamil,,6.1,467.0,,,kissing,,2014.0
tt6151222,The Untold Tales of Armistead Maupin,Jennifer M. Kroot,female,Netflix,8/10,The Untold Tales of Armistead Maupin,2017-03-11,"Jennifer M. Kroot, Bill Weber","Armistead Maupin, Laura Linney, Ian McKellen",USA,English,,7.6,809.0,,,"castro district,gay interest,gay man,aids,archive footage","Awards, 5 wins & 2 nominations",2017.0
tt4996954,Vaya,Akin Omotoso,male,,,Vaya,2017-10-27,Akin Omotoso,"Mncedisi Shabangu, Sihle Xaba, Msimang Sibusiso",South Africa,Zulu,TV-MA,7.1,116.0,,"$33,246",,"Awards, 8 wins & 10 nominations",2017.0
tt1221139,Welcome to Sajjanpur,Shyam Benegal,male,UTV Motion Pictures,,Welcome to Sajjanpur,2008-09-19,Shyam Benegal,"Shreyas Talpade, Amrita Rao, Ravi Kishan",India,Hindi,Not Rated,6.9,3267.0,"₹55,000,000 (estimated)","$3,301,431","election,eunuch,dog,widow,village","Awards, 1 win & 7 nominations",2008.0
tt1605790,Zokkomon,Satyajit Bhatkal,male,Netflix,,Zokkomon,2011-04-22,Satyajit Bhatkal,"Darsheel Safary, Anupam Kher, Manjari Fadnnis",India,"Hindi, English",PG,4.0,414.0,,"$3,000","non comic book superhero,character name as title,superhero,one word title",,2011.0
tt7104984,Gun City,Daniel de la Torre,male,Netflix,,Gun City,2018-10-11,Dani de la Torre,"Luis Tosar, Michelle Jenner, Vicente Romero","Spain, France",Spanish,TV-MA,6.3,3932.0,,"$1,611,770","1920s,cabaret,spain,barcelona spain,homosexuality","Awards, 13 wins & 14 nominations",2018.0
tt4944352,Heneral Luna,Jerrold Tarog,male,,75%,Heneral Luna,2015-10-30,Jerrold Tarog,"John Arcilla, Arron Villaflor, Mon Confiado",Philippines,"Filipino, Tagalog, English, Spanish",R,7.3,2248.0,,"$4,625,639","general,emilio aguinaldo character,army general,interview,philippines","Awards, 17 wins & 20 nominations",2015.0
tt0482930,Dragon Tiger Gate,Wilson Yip,male,Mandarin Films Distribution Co. Ltd.,,Dragon Tiger Gate,2006-07-28,Wilson Yip,"Yuk Long Wong, Louis Koo, Isabella Leong","Hong Kong, China",Cantonese,,6.1,6903.0,,"$8,830,435","martial arts action,crying woman,wound,supernatural power,nunchaku","Awards, 1 win & 6 nominations",2006.0
tt1682886,Been So Long,,,Netflix,6.8/10,Been So Long,2018-10-26,Tinge Krishnan,"Michaela Coel, Mya Lewis, Arinzé Kene",UK,,,5.4,1112.0,,,"camden,unrequited love","Awards, 1 nomination",2018.0
tt7763020,Dovlatov,Aleksei Alekseivich German,male,,80%,Dovlatov,2018-10-26,Aleksey German Jr.,"Milan Maric, Danila Kozlovskiy, Helena Sujecka","Russia, Poland, Serbia","Russian, Spanish, Finnish",PG-13,6.4,2019.0,,"$2,187,653","year 1971,father daughter relationship,husband wife relationship,writer,leningrad","Awards, 5 wins & 10 nominations",2018.0
tt7527538,Jefe,Sergio Barrejón,male,Netflix,,Jefe,2018-07-06,Sergio Barrejón,"Luis Callejo, Juana Acosta, Carlo D'Ursi","Spain, Portugal",Spanish,TV-MA,5.4,1108.0,,"$28,701",,"Awards, 2 nominations",2018.0
tt8190748,W/O Ram,,,,,W/O Ram,2018-07-19,Vijay Yelakanti,"Lakshmi Manchu, Samrat, Aadarsh Balakrishna",India,Telugu,,6.0,257.0,,,police,,2018.0
tt7217214,Ronnie Coleman: The King,Vlad Yudin,male,Netflix,,Ronnie Coleman: The King,2018-06-22,Vlad Yudin,"Ronnie Coleman, Jay Cutler, Rich Gaspari",USA,English,,7.0,3916.0,,,training,,2018.0
tt8435268,How to Get Over a Breakup,Joanna Lombardi,female,Netflix,,How to Get Over a Breakup,2018-05-31,"Bruno Ascenzo, Joanna Lombardi","Gisela Ponce de León, Karina Jordán, Christopher Von Uckermann",Peru,Spanish,TV-MA,6.1,2015.0,"$500,000 (estimated)",,,,2018.0
tt3967878,Illang: The Wolf Brigade,Kim Ji-woon,male,Netflix,4.5/10,Illang: The Wolf Brigade,2018-10-19,Jee-woon Kim,"Dong-won Gang, Han Hyo-joo, Jung Woo-sung",South Korea,Korean,TV-MA,5.9,5207.0,"₩19,000,000,000 (estimated)","$6,186,447","korea,police,drone,year 2029,year 2024","Awards, 1 win & 8 nominations",2018.0
tt5998744,S Storm,David Lam,male,Netflix,,S Storm,2016-09-16,David Lam,"Louis Koo, Julian Cheung, Vic Chou","Hong Kong, China","English, Cantonese, Mandarin",,5.1,726.0,,"$30,381,402",soccer,"Awards, 1 nomination",2016.0
tt6116856,The Night Comes for Us,Timo Tjahjanto,male,Netflix,7.6/10,The Night Comes for Us,2018-10-19,Timo Tjahjanto,"Iko Uwais, Joe Taslim, Julie Estelle","Indonesia, USA","Indonesian, English, Mandarin, French",TV-MA,6.9,26119.0,,,"jakarta indonesia,indonesia,triad,one man army,one against many","Awards, 2 nominations",2018.0
tt7486356,Mr. Chandramouli,Thiru,male,Netflix,,Mr. Chandramouli,2018-07-06,Thiru,"Karthik, Gautham Karthik, Regina Cassandra",India,Tamil,TV-MA,5.1,240.0,,"$4,060",father,,2018.0
tt6452574,Sanju,Rajkumar Hirani,male,Netflix,6.3/10,Sanju,2018-06-29,Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala",India,Hindi,TV-MA,7.6,54361.0,"$14,000,000 (estimated)","$76,693,052","papadum,actor,criminal,jail,underworld","Awards, 13 wins & 27 nominations",2018.0
tt7690638,Soorma,Shaad Ali,male,Sony Pictures Motion Picture Group,5.3/10,Soorma,2018-07-13,Shaad Ali,"Diljit Dosanjh, Taapsee Pannu, Angad Bedi",India,Hindi,PG-13,7.3,5261.0,"₹200,000,000 (estimated)","$6,579,645","hockey,hockey sport,based on true story","Awards, 1 nomination",2018.0
tt6217306,Apostle,Gareth Evans,male,Netflix,6.7/10,Apostle,2018-10-12,Gareth Evans,"Dan Stevens, Richard Elfyn, Paul Higgins","UK, USA","English, Chinese",TV-MA,6.3,52608.0,,,"kidnapped sister,folk horror,religion,false prophet,poisoned harvest","Awards, 1 win & 8 nominations",2018.0
tt8512746,Kuntilanak,Rizal Mantovani,male,Netflix,,The Chanting Revisited,2018-06-15,Rizal Mantovani,"Sandrinna Michelle, Aurélie Moeremans, Fero Walandouw",Indonesia,Indonesian,TV-14,4.6,678.0,,,ghost,,2018.0
tt6952960,The Kindergarten Teacher,Sara Colangelo,female,ADS Service,90%,The Kindergarten Teacher,2018-10-12,Sara Colangelo,"Maggie Gyllenhaal, Gael García Bernal, Ato Blankson-Wood","USA, Israel, UK, Canada",English,R,6.7,16086.0,,"$681,765","title directed by female,f rated,kindergarten,new york city,kindergarten teacher","Awards, 3 wins & 12 nominations",2018.0
tt7280898,22 July,Paul Greengrass,male,Netflix,6.9/10,22 July,2018-10-10,Paul Greengrass,"Anders Danielsen Lie, Jonas Strand Gravli, Jon Øigarden",USA,"English, Norwegian",R,6.8,33983.0,"$20,000,000 (estimated)",,"terrorism,island,car bomb,right wing extremist,terrorist","Awards, 2 wins & 4 nominations",2018.0
tt9060526,Mo Amer: The Vagabond,Stan Lathan,male,Netflix,,Mo Amer: The Vagabond,2018-10-08,Stan Lathan,Mohammed Amer,USA,English,TV-MA,7.3,861.0,,,"tv special,stand up comedy",,2018.0
tt8595708,Pulang,Kabir Bhatia,male,Netflix,,Pulang,2018-07-26,Kabir Bhatia,"Remy Ishak, Puteri Aishah, Alvin Wong",Malaysia,"Malay, English",TV-14,6.7,598.0,"MYR 6,000,000 (estimated)",,based on true story,"Awards, 1 win & 12 nominations",2018.0
tt4269118,Seven in Heaven,Chris Eigeman,male,Universal Pictures,,Seven in Heaven,2018-10-05,Chris Eigeman,"Travis Tope, Haley Ramm, Dylan Everett",USA,English,PG-13,5.3,2742.0,,,"alternative reality,closet,friendship,doppelganger,card game",,2018.0
tt2386237,Malevolent,John Terlesky,male,Netflix,5.5/10,Malevolent,2018-10-05,Olaf de Fleur Johannesson,"Florence Pugh, Ben Lloyd-Hughes, Scott Chambers",UK,English,TV-MA,4.8,13986.0,,,"medium,haunting,mansion,foster home,brother sister relationship","Awards, 1 nomination",2018.0
tt0083732,Private Life,Zina Modiano,female,,,,,,,,,,,,,,,,
tt3962984,The Black Prince,Kavi Raz,male,Netflix,4.1/10,The Black Prince,2017-07-21,Kavi Raz,"Jason Flemyng, Amanda Root, Shabana Azmi","UK, India, USA","English, Punjabi",PG-13,5.8,991.0,,"$632,823",journey,"Awards, 14 wins",2017.0
tt6772950,Truth or Dare,Jeff Wadlow,male,Universal Pictures,15%,,,,,,,,,,,,,,
tt3807900,Death Race: Beyond Anarchy,Don Michael Paul,male,Universal Studios Home Entertainment,,,,,,,,,,,,,,,
tt19880958,Monty Python Conquers America,,,Netflix,,Monty Python Conquers America,,Will Yapp,"Carol Cleveland, Jimmy Fallon, John Goldstone",UK,English,,,,,,,,
,Monty Python: Before the Flying Circus,,,Netflix,,,,,,,,,,,,,,,
tt4256544,Monty Python: The Meaning of Live,Roger Graef,male,Netflix,,Monty Python: The Meaning of Live,2014-11-13,"Roger Graef, James Rogan","Eric Idle, Terry Gilliam, John Cleese",UK,English,Not Rated,7.6,608.0,,,monty python,,2014.0
tt5743858,25 Kille,Simranjit Singh Hundal,male,,,25 Kille,2016-08-25,Simranjit Singh Hundal,"Ranjha Vikram Singh, Guggu Gill, Yograj Singh",India,Punjabi,,6.0,100.0,"₹60,000,000 (estimated)","$9,817",inheritance,,2016.0
tt5814408,A Witches' Ball,Justin G. Dyck,male,Netflix,,A Witches' Ball,2018-10-01,Justin G. Dyck,"Morgan Neundorf, Joey Fatone, Karen Slater",Canada,English,PG,5.2,392.0,,,witch,,2018.0
tt1415252,Agyaat,Ram Gopal Varma,male,Netflix,,Agyaat,2009-08-07,Ram Gopal Varma,"Nithiin, Priyanka Kothari, Rasika Dugal",India,Hindi,Not Rated,2.9,684.0,,"$1,579,037","jungle,tree,survival,running,murder","Awards, 1 nomination",2009.0
tt3563156,Anjaan,Amiya Chakravarty,male,UTV Motion Pictures,,Anjaan,2014-08-15,"N. Linguswamy, Suresh","Suriya, Samantha Ruth Prabhu, Vidyut Jammwal",India,Tamil,Not Rated,5.1,5354.0,"₹750,000,000 (estimated)","$296,477","one word title,brother,handicapped,killing spree,love interest","Awards, 3 nominations",2014.0
tt1327035,Dev.D,Anurag Kashyap,male,UTV Motion Pictures,,Dev.D,2009-02-06,Anurag Kashyap,"Abhay Deol, Mahie Gill, Kalki Koechlin",India,Hindi,Not Rated,7.9,30733.0,"₹60,000,000 (estimated)","$4,047,969","downward spiral,indian sex comedy,character repeats someone else&apos;s dialogue,prostitute,childhood sweetheart","Awards, 13 wins & 22 nominations",2009.0
tt3723864,Dil Vil Pyaar Vyaar,Manjeet Maan,female,,,Dil Vil Pyaar Vyaar,2014-05-02,Manjeet Maan,"Raj Singh Jhinjar, Neeru Bajwa, Omkar Bhakri",India,Punjabi,,6.5,85.0,"₹6,000,000 (estimated)","$65,363",marriage,,2014.0
tt0189492,Dushman,Tanuja Chandra,female,,,,,,,,,,,,,,,,
tt1703958,Ek Main Aur Ekk Tu,Shakun Batra,male,UTV Motion Pictures,67%,Ek Main Aur Ekk Tu,2012-02-10,Shakun Batra,"Kareena Kapoor, Zenobia Shroff, Boman Irani",India,Hindi,Not Rated,5.7,6865.0,,"$2,293,823","friendship,christmas,psychotherapist,architect,outburst","Awards, 4 nominations",2012.0
tt3211048,Haani,Amitoj Maan,male,,,Haani,2013-09-06,Amitoj Mann,"Harbhajan Mann, Sarabjit Cheema, Mahreen Kaleka",India,Punjabi,Not Rated,7.3,144.0,,"$61,502",punjabi music,,2013.0
tt0035969,Happy Go Lucky,Vasily Shukshin,male,Paramount Pictures,,,,,,,,,,,,,,,
tt1524539,Harishchandrachi Factory,Paresh Mokashi,male,UTV Motion Pictures,,Harishchandrachi Factory,2010-01-29,Paresh Mokashi,"Nandu Madhav, Vibhawari Deshpande, Atharva Karve",India,Marathi,Not Rated,8.4,2510.0,,,"year 1913,dadasaheb phalke,passion,bombay,film history","Awards, 1 nomination",2010.0
tt4129428,Jagga Jasoos,Anurag Basu,male,Netflix,83%,,,,,,,,,,,,,,
tt3732110,Jatt James Bond,Rohit Jugraj Chauhan,male,,,Jatt James Bond,2014-04-25,Rohit Jugraj,"Gippy Grewal, Zareen Khan, Gurpreet Ghuggi",India,Punjabi,Not Rated,6.7,719.0,"₹80,000,000 (estimated)","$295,327",love,"Awards, 3 wins",2014.0
tt0449994,Jodhaa Akbar,Ashutosh Gowariker,male,UTV Software Communications,6.8/10,Jodhaa Akbar,2008-02-15,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood",India,"Hindi, Urdu",Not Rated,7.5,32647.0,"₹400,000,000 (estimated)","$26,935,618","indian history,reference to allah,reference to mecca,betray,stepmother","Awards, 37 wins & 30 nominations",2008.0
tt4678200,Judge Singh LLB,,,,,Judge Singh LLB,2015-12-04,Atharv Baluja,"Anita Devgan, Kuku Diwan, Hardeep Gill",India,Punjabi,Not Rated,7.3,229.0,"₹20,000,000 (estimated)","$14,428",,,2015.0
tt1274295,Kaminey,Vishal Bhardwaj,male,UTV Motion Pictures,,Kaminey,2009-08-14,Vishal Bhardwaj,"Shahid Kapoor, Priyanka Chopra Jonas, Deb Mukherjee",India,"Hindi, Marathi, Bengali, English, Portuguese",Not Rated,7.4,17269.0,,"$9,610,033","cell phone,caper crime,diamonds,attack,shot dead","Awards, 9 wins & 40 nominations",2009.0
tt7177642,Khido Khundi,Rohit Jugraj Chauhan,male,,,Khido Khundi,2018-04-20,Rohit Jugraj,"Ranjit Bawa, Manav Vij, Mandy Takhar",India,Punjabi,,6.7,101.0,,"$40,024",hockey,,2018.0
tt0220597,Khoobsurat,Sanjay Chhel,male,,,,,,,,,,,,,,,,
tt1372266,Kisaan,Puneet Sira,male,Netflix,,Kisaan,2009-03-20,Puneet Sira,"Jackie Shroff, Sohail Khan, Arbaaz Khan",India,Hindi,Not Rated,5.5,307.0,,"$1,569",one word title,"Awards, 1 nomination",2009.0
tt1105733,Kismat Konnection,Aziz Mirza,male,Tips Industries Limited,,Kismat Konnection,2008-07-18,Aziz Mirza,"Shahid Kapoor, Vidya Balan, Vishal Malhotra",India,Hindi,,5.3,5668.0,,"$11,019,454","architect,lucky charm,unemployment,heartbreak,nightclub",,2008.0
tt1185442,Kurbaan,Rensil D'Silva,male,Netflix,,Kurbaan,2009-11-20,Renzil D'Silva,"Lewis Tan, Kareena Kapoor, Saif Ali Khan",India,"Hindi, Urdu, English",Not Rated,5.7,5230.0,"$11,000,000 (estimated)","$1,461,611","new york city,terrorist,car chase,explosion,investigation","Awards, 5 wins & 13 nominations",2009.0
,Lock,Smeep Kang,male,,,,,,,,,,,,,,,,
tt2186933,Luv Shuv Tey Chicken Khurana,Sameer Sharma,male,UTV Motion Pictures,,Luv Shuv Tey Chicken Khurana,2012-11-02,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Vinod Nagpal",India,Hindi,Not Rated,6.6,3943.0,,"$1,813,916",family,"Awards, 6 nominations",2012.0
tt0485513,"Main, Meri Patni Aur Woh",Chandan Arora,male,Netflix,,"Main, Meri Patni... Aur Woh!",2005-10-07,Chandan Arora,"Rajpal Naurang Yadav, Rituparna Sengupta, Naseeruddin Shah",India,"Hindi, English",,7.2,2448.0,,,"jealousy,scooter,marriage,librarian,insecurity","Awards, 3 nominations",2005.0
tt6705612,Manje Bistre,Baljit Singh Deo,male,White Hill Studio,,Manje Bistre,2017-04-14,Baljit Singh Deo,"Gippy Grewal, Sonam Bajwa, Karamjit Anmol",India,Punjabi,,6.5,1009.0,,"$285,656",punjabi movie,"Awards, 1 win",2017.0
tt2367996,Mugamoodi,Mysskin,male,Netflix,,Mugamoodi,2012-08-31,Mysskin,"Jiiva, Narain, Nassar",India,Tamil,Not Rated,5.1,1227.0,"₹200,000,000 (estimated)","$131,965","mask,vigilante,dock,attempted escape,reference to spiderman","Awards, 2 nominations",2012.0
tt2053397,Muran,Rajan Madhav,male,UTV Motion Pictures,,Muran,2011-09-30,Rajan Madhav,"Prasanna, Cheran, Haripriya",India,Tamil,,6.3,296.0,,"$56,493",,"Awards, 2 nominations",2011.0
tt1512220,My Friend Pinto,,,Netflix,,My Friend Pinto,2011-10-21,Raaghav Dar,"Prateik Babbar, Kalki Koechlin, Arjun Mathur",India,"Hindi, Marathi, English",,5.3,392.0,,,character name in title,"Awards, 1 win",2011.0
tt3569788,Naan Sigappu Manithan,S. A. Chandrasekhar,male,Vendhar Movies,,Naan Sigappu Manithan,2014-04-11,Thiru,"Vishal, Lakshmi Menon, Iniya",India,Tamil,Not Rated,6.5,1099.0,,"$12,686,966","rape,rape and revenge,revenge,love,desire","Awards, 1 nomination",2014.0
tt3044882,Nasha,,,,,Nasha,2013-07-26,Amit Saxena,"Poonam Pandey, Shivam Patil, Vishal Bhonsle",India,Hindi,,3.2,1302.0,,"$441,345","friendship between boys,high school friends,male nudity,basketball,older woman younger man sex",,2013.0
tt2984648,Naughty Jatts,Pankaj Batra,male,,,Naughty Jatts,2013-08-02,Pankaj Batra,"Neeru Bajwa, Binnu Dhillon, Arya Babbar",India,Punjabi,Not Rated,6.2,224.0,"₹81,500,000 (estimated)","$87,084",running,,2013.0
tt5026484,Needhi Singh,,,,,Needhi Singh,2016-07-22,Jaivi Dhanda,"Kulraj Randhawa, Aashish Duggal, Aman Sutdhar",India,Punjabi,,6.1,101.0,,,girl,,2016.0
tt3469244,Phantom,F. W. Murnau,male,UTV Motion Pictures,25%,Phantom,2015-08-28,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakrabarty",India,Hindi,Not Rated,5.9,9310.0,"$7,500,000 (estimated)","$13,676,590","terror,terrorism,phantom,assassination,26 11 attack on mumbai","Awards, 4 nominations",2015.0
tt3794302,Pizza,Karthik Subbaraj,male,UTV Motion Pictures,,Pizza,2014-07-18,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh",India,Hindi,,6.2,1339.0,,"$731,512",3 dimensional,,2014.0
tt1017456,Race,Stephen Hopkins,male,UTV Motion Pictures,,Race,2008-03-21,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Saif Ali Khan, Akshaye Khanna, Bipasha Basu",India,Hindi,Not Rated,6.6,14818.0,,"$24,503,269","spying on couple having sex,stud farm,alcoholic,secretary,model","Awards, 5 wins & 19 nominations",2008.0
tt1375789,Race 2,Abbas Alibhai Burmawalla,male,UTV Motion Pictures,0%,Race 2,2013-01-25,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Saif Ali Khan, Anil Kapoor, John Abraham",India,Hindi,Not Rated,5.3,16545.0,"₹940,000,000 (estimated)","$20,531,909","reference to allah,casino,falling to death,female thief,train","Awards, 5 wins & 12 nominations",2013.0
tt7585674,Sat Shri Akaal England,,,,,Sat Shri Akaal England,2017-12-08,Vikram Pradhan,"Ammy Virk, Monica Gill, Karamjit Anmol",India,Punjabi,,5.3,262.0,,"$175,241",,,2017.0
tt2271641,Thaandavam,A. L. Vijay,male,Netflix,,Thaandavam,2012-09-28,A.L. Vijay,"Vikram, Jagapathi Babu, Anushka Shetty",India,Tamil,Not Rated,6.1,2087.0,,"$213,476","flashback,vendetta,pianist,church,echolocation","Awards, 2 wins & 6 nominations",2012.0
tt0390559,Tiger,Swapan Saha,male,,,,,,,,,,,,,,,,
tt1639426,Udaan,Vikramaditya Motwane,male,Netflix,,Udaan,2010-07-16,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Manjot Singh",India,Hindi,Not Rated,8.1,45091.0,,"$434,862","character repeats someone else&apos;s dialogue,engineering college,authoritarian,boarding school,dark hero","Awards, 23 wins & 16 nominations",2010.0
tt1956697,Vettai,N. Lingusamy,male,UTV Motion Pictures,,Vettai,2012-01-14,N. Linguswamy,"Arya, Madhavan, Sameera Reddy",India,Tamil,Not Rated,6.0,2461.0,,"$687,636","tied to railroad tracks,police station,sword,suitor,amputated arm and leg","Awards, 1 win & 2 nominations",2012.0
tt1324059,Wake Up Sid,Ayan Mukerji,male,Netflix,,Wake Up Sid,2009-10-02,Ayan Mukherjee,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak",India,Hindi,Not Rated,7.6,31465.0,,"$4,278,081","friend,writer,magazine,spoiled brat,realization","Awards, 9 wins & 23 nominations",2009.0
tt1428459,We Are Family,Gabriel Julien-Laferrière,male,UTV Motion Pictures,,We Are Family,2010-09-10,Malhotra P. Siddharth,"Kareena Kapoor, Kajol, Arjun Rampal","India, Australia",Hindi,Not Rated,5.6,3185.0,,"$1,106,491","cancer,stepchild,remake,photographer,female bonding","Awards, 3 wins & 4 nominations",2010.0
,What the Jatt!!,,,iTunes,,,,,,,,,,,,,,,
